,Unnamed: 0,BUS_USEROD_ID,GRANT_CARD_CODE,LINE_CODE,VEHICLE_CODE,BANCIID,ON_STATIONID,ON_STATIONNAME,ON_STATIONNAME_RELI,ON_STATION_TIME,ON_STATION_TIME_RELI,OFF_STATIONID,OFF_STATIONNAME,OFF_STATIONNAME_RELI,OFF_STATION_TIME,OFF_STATION_TIME_RELI,STATE,LOC_TREND,DATASOURCE,on_hour
19022,388123,BUS_20160411_6209123,83611795,973,59699,3,41,酒仙桥,1.0,2016-04-11 21:06:42,1.0,47,黑桥村西,1.0,2016/4/11 21:23:55,1,1,1,DoubleIC,21
19023,388124,BUS_20160411_6209124,16675152,973,59699,3,35,朝阳公园南门,1.0,2016-04-11 20:50:56,1.0,47,黑桥村西,1.0,2016/4/11 21:23:56,1,1,1,DoubleIC,20
19024,388125,BUS_20160411_6209125,46342751,973,59699,3,36,朝阳公园桥北,1.0,2016-04-11 20:54:03,1.0,47,黑桥村西,1.0,2016/4/11 21:23:57,1,1,1,DoubleIC,20
19025,388126,BUS_20160411_6209126,49091814,973,59699,3,42,陈各庄,1.0,2016-04-11 21:09:42,1.0,48,黑桥村,1.0,2016/4/11 21:27:42,1,1,1,DoubleIC,21
19026,388127,BUS_20160411_6209127,15992939,973,59699,3,44,草场地,1.0,2016-04-11 21:13:17,1.0,49,黑桥北站,1.0,2016/4/11 21:28:08,1,1,1,DoubleIC,21
19027,388128,BUS_20160411_6209128,81127250,973,59699,3,42,陈各庄,1.0,2016-04-11 21:09:42,1.0,49,黑桥北站,1.0,2016/4/11 21:30:10,1,1,1,DoubleIC,21
19120,388221,BUS_20160411_6209221,38927441,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,7,大井,1.0,2016/4/11 6:58:29,1,1,1,DoubleIC,7
19121,388222,BUS_20160411_6209222,12180493,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,7,大井,1.0,2016/4/11 6:59:04,1,1,1,DoubleIC,7
19122,388223,BUS_20160411_6209223,16626903,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,7,大井,1.0,2016/4/11 7:08:31,1,1,1,DoubleIC,7
19123,388224,BUS_20160411_6209224,53603728,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:24:51,1,1,1,DoubleIC,7
19124,388225,BUS_20160411_6209225,83720603,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:25,1,1,1,DoubleIC,7
19125,388226,BUS_20160411_6209226,13046518,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:27,1,1,1,DoubleIC,7
19126,388227,BUS_20160411_6209227,83565361,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:28,1,1,1,DoubleIC,7
19127,388228,BUS_20160411_6209228,38897276,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:31,1,1,1,DoubleIC,7
19128,388229,BUS_20160411_6209229,72220941,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:33,1,1,1,DoubleIC,7
19129,388230,BUS_20160411_6209230,18205758,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:34,1,1,1,DoubleIC,7
19130,388231,BUS_20160411_6209231,14273470,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:38,1,1,1,DoubleIC,7
19131,388232,BUS_20160411_6209232,38897283,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:39,1,1,1,DoubleIC,7
19132,388233,BUS_20160411_6209233,89517078,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:40,1,1,1,DoubleIC,7
19133,388234,BUS_20160411_6209234,31780514,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:42,1,1,1,DoubleIC,7
19134,388235,BUS_20160411_6209235,49813909,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:25:44,1,1,1,DoubleIC,7
19135,388236,BUS_20160411_6209236,38934809,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:49,1,1,1,DoubleIC,7
19136,388237,BUS_20160411_6209237,15847290,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:25:50,1,1,1,DoubleIC,7
19137,388238,BUS_20160411_6209238,46998348,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,8,丰体时代花园,1.0,2016/4/11 7:26:06,1,1,1,DoubleIC,7
19138,388239,BUS_20160411_6209239,75348080,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:26:11,1,1,1,DoubleIC,7
19139,388240,BUS_20160411_6209240,79983781,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:26:44,1,1,1,DoubleIC,7
19140,388241,BUS_20160411_6209241,44400619,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:28:00,1,1,1,DoubleIC,7
19141,388242,BUS_20160411_6209242,71148231,973,530185,2,4,五里店西站,1.0,2016-04-11 07:03:30,0.7,8,丰体时代花园,1.0,2016/4/11 7:28:11,1,1,1,DoubleIC,7
19142,388243,BUS_20160411_6209243,9338013,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:28:27,1,1,1,DoubleIC,7
19143,388244,BUS_20160411_6209244,45976591,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:28:27,1,1,1,DoubleIC,7
19144,388245,BUS_20160411_6209245,6544793,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:28:29,1,1,1,DoubleIC,7
19145,388246,BUS_20160411_6209246,13795708,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,8,丰体时代花园,1.0,2016/4/11 7:28:31,1,1,1,DoubleIC,7
19146,388247,BUS_20160411_6209247,70450470,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,10,丰台路口,1.0,2016/4/11 7:28:52,1,1,1,DoubleIC,7
19147,388248,BUS_20160411_6209248,51521111,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:29:06,1,1,1,DoubleIC,7
19148,388249,BUS_20160411_6209249,42688052,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:29:17,1,1,1,DoubleIC,7
19149,388250,BUS_20160411_6209250,43672883,973,530185,2,4,五里店西站,1.0,2016-04-11 07:03:30,0.7,10,丰台路口,1.0,2016/4/11 7:29:23,1,1,1,DoubleIC,7
19150,388251,BUS_20160411_6209251,30174342,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:29:29,1,1,1,DoubleIC,7
19151,388252,BUS_20160411_6209252,51481427,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,10,丰台路口,1.0,2016/4/11 7:30:47,1,1,1,DoubleIC,7
19152,388253,BUS_20160411_6209253,71343761,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:30:59,1,1,1,DoubleIC,7
19153,388254,BUS_20160411_6209254,68033553,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,10,丰台路口,1.0,2016/4/11 7:31:19,1,1,1,DoubleIC,7
19154,388255,BUS_20160411_6209255,43519013,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:31:19,1,1,1,DoubleIC,7
19155,388256,BUS_20160411_6209256,34057191,973,530185,2,6,五里店东站,1.0,2016-04-11 07:03:30,0.9,10,丰台路口,1.0,2016/4/11 7:31:21,1,1,1,DoubleIC,7
19156,388257,BUS_20160411_6209257,6834385,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:31:23,1,1,1,DoubleIC,7
19157,388258,BUS_20160411_6209258,12868613,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:31:24,1,1,1,DoubleIC,7
19158,388259,BUS_20160411_6209259,81176632,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,10,丰台路口,1.0,2016/4/11 7:31:26,1,1,1,DoubleIC,7
19159,388260,BUS_20160411_6209260,12724715,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,10,丰台路口,1.0,2016/4/11 7:31:27,1,1,1,DoubleIC,7
19160,388261,BUS_20160411_6209261,15567135,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,10,丰台路口,1.0,2016/4/11 7:31:29,1,1,1,DoubleIC,7
19161,388262,BUS_20160411_6209262,51801111,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,10,丰台路口,1.0,2016/4/11 7:31:32,1,1,1,DoubleIC,7
19162,388263,BUS_20160411_6209263,19194447,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,10,丰台路口,1.0,2016/4/11 7:31:34,1,0,1,DoubleIC,7
19163,388264,BUS_20160411_6209264,80885120,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,11,丰北桥东,1.0,2016/4/11 7:34:04,1,1,1,DoubleIC,7
19164,388265,BUS_20160411_6209265,51670941,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,11,丰北桥东,1.0,2016/4/11 7:34:14,1,1,1,DoubleIC,7
19165,388266,BUS_20160411_6209266,23655900,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,12,七里庄,1.0,2016/4/11 7:36:17,1,1,1,DoubleIC,7
19166,388267,BUS_20160411_6209267,33921311,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,12,七里庄,1.0,2016/4/11 7:36:20,1,1,1,DoubleIC,7
19167,388268,BUS_20160411_6209268,13364795,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,12,七里庄,1.0,2016/4/11 7:36:22,1,1,1,DoubleIC,7
19168,388269,BUS_20160411_6209269,32257797,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,12,七里庄,1.0,2016/4/11 7:37:13,1,1,1,DoubleIC,7
19169,388270,BUS_20160411_6209270,47158022,973,530185,2,1,大瓦窑公交场站,1.0,2016-04-11 07:03:30,0.4,12,七里庄,1.0,2016/4/11 7:37:13,1,1,1,DoubleIC,7
19170,388271,BUS_20160411_6209271,18588522,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,12,七里庄,1.0,2016/4/11 7:37:37,1,1,1,DoubleIC,7
19171,388272,BUS_20160411_6209272,84014165,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,12,七里庄,1.0,2016/4/11 7:38:00,1,1,1,DoubleIC,7
19172,388273,BUS_20160411_6209273,84014165,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,13,丰台北路,1.0,2016/4/11 7:38:21,1,0,1,DoubleIC,7
19173,388274,BUS_20160411_6209274,43490090,973,530185,2,11,丰北桥东,1.0,2016-04-11 07:34:09,1.0,13,丰台北路,1.0,2016/4/11 7:38:23,1,1,1,DoubleIC,7
19174,388275,BUS_20160411_6209275,12510278,973,530185,2,0,大瓦窑公交场站,0.9,2016-04-11 07:03:30,0.3,13,丰台北路,1.0,2016/4/11 7:39:09,1,1,1,DoubleIC,7
19175,388276,BUS_20160411_6209276,47090214,973,530185,2,16,草桥,1.0,2016-04-11 07:48:00,1.0,13,丰台北路,1.0,2016/4/11 7:39:12,1,-1,1,DoubleIC,7
19176,388277,BUS_20160411_6209277,47090214,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,15,玉泉营桥西,1.0,2016/4/11 7:44:33,1,1,1,DoubleIC,7
19177,388278,BUS_20160411_6209278,28069078,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,15,玉泉营桥西,1.0,2016/4/11 7:46:22,1,1,1,DoubleIC,7
19178,388279,BUS_20160411_6209279,10248942,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,15,玉泉营桥西,1.0,2016/4/11 7:47:41,1,1,1,DoubleIC,7
19179,388280,BUS_20160411_6209280,19729034,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,16,草桥,1.0,2016/4/11 7:48:00,1,1,1,DoubleIC,7
19180,388281,BUS_20160411_6209281,18425570,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,17,洋桥西,1.0,2016/4/11 7:50:34,1,1,1,DoubleIC,7
19181,388282,BUS_20160411_6209282,51119628,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,17,洋桥西,1.0,2016/4/11 7:52:04,1,1,1,DoubleIC,7
19182,388283,BUS_20160411_6209283,52644715,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,17,洋桥西,1.0,2016/4/11 7:53:37,1,1,1,DoubleIC,7
19183,388284,BUS_20160411_6209284,62345262,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,17,洋桥西,1.0,2016/4/11 7:53:40,1,1,1,DoubleIC,7
19184,388285,BUS_20160411_6209285,50679633,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,18,木樨园桥西,1.0,2016/4/11 7:54:19,1,1,1,DoubleIC,7
19185,388286,BUS_20160411_6209286,20369627,973,530185,2,11,丰北桥东,1.0,2016-04-11 07:34:09,1.0,18,木樨园桥西,1.0,2016/4/11 7:54:20,1,1,1,DoubleIC,7
19186,388287,BUS_20160411_6209287,84432043,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,18,木樨园桥西,1.0,2016/4/11 7:54:37,1,1,1,DoubleIC,7
19187,388288,BUS_20160411_6209288,39957039,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,18,木樨园桥西,1.0,2016/4/11 7:55:04,1,1,1,DoubleIC,7
19188,388289,BUS_20160411_6209289,50618602,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,18,木樨园桥西,1.0,2016/4/11 7:56:36,1,1,1,DoubleIC,7
19189,388290,BUS_20160411_6209290,80012687,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,18,木樨园桥西,1.0,2016/4/11 7:56:39,1,1,1,DoubleIC,7
19190,388291,BUS_20160411_6209291,12640293,973,530185,2,7,大井,1.0,2016-04-11 07:03:30,1.0,19,木樨园桥东,1.0,2016/4/11 7:57:20,1,1,1,DoubleIC,7
19191,388292,BUS_20160411_6209292,74147324,973,530185,2,14,夏家胡同,1.0,2016-04-11 07:46:07,0.9,19,木樨园桥东,1.0,2016/4/11 7:58:01,1,1,1,DoubleIC,7
19192,388293,BUS_20160411_6209293,21713820,973,530185,2,8,丰体时代花园,1.0,2016-04-11 07:26:41,1.0,19,木樨园桥东,1.0,2016/4/11 7:58:01,1,1,1,DoubleIC,7
19193,388294,BUS_20160411_6209294,26323491,973,530185,2,14,夏家胡同,1.0,2016-04-11 07:46:07,0.9,20,刘家窑桥西,1.0,2016/4/11 8:00:44,1,1,1,DoubleIC,7
19194,388295,BUS_20160411_6209295,49235916,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,20,刘家窑桥西,1.0,2016/4/11 8:01:09,1,1,1,DoubleIC,7
19195,388296,BUS_20160411_6209296,12403671,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,20,刘家窑桥西,1.0,2016/4/11 8:01:27,1,1,1,DoubleIC,7
19196,388297,BUS_20160411_6209297,74933329,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,20,刘家窑桥西,1.0,2016/4/11 8:01:56,1,1,1,DoubleIC,7
19197,388298,BUS_20160411_6209298,75213425,973,530185,2,19,木樨园桥东,1.0,2016-04-11 07:57:40,1.0,20,刘家窑桥西,1.0,2016/4/11 8:01:58,1,1,1,DoubleIC,7
19198,388299,BUS_20160411_6209299,18426405,973,530185,2,11,丰北桥东,1.0,2016-04-11 07:34:09,1.0,20,刘家窑桥西,1.0,2016/4/11 8:02:01,1,1,1,DoubleIC,7
19199,388300,BUS_20160411_6209300,53503651,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,20,刘家窑桥西,1.0,2016/4/11 8:02:06,1,1,1,DoubleIC,7
19200,388301,BUS_20160411_6209301,26212817,973,530185,2,6,五里店东站,1.0,2016-04-11 07:03:30,0.9,20,刘家窑桥西,1.0,2016/4/11 8:02:36,1,1,1,DoubleIC,7
19201,388302,BUS_20160411_6209302,26964602,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,20,刘家窑桥西,1.0,2016/4/11 8:02:38,1,1,1,DoubleIC,7
19202,388303,BUS_20160411_6209303,12403670,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,20,刘家窑桥西,1.0,2016/4/11 8:02:39,1,1,1,DoubleIC,7
19203,388304,BUS_20160411_6209304,47130450,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,20,刘家窑桥西,1.0,2016/4/11 8:02:42,1,1,1,DoubleIC,7
19204,388305,BUS_20160411_6209305,15481290,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,20,刘家窑桥西,1.0,2016/4/11 8:03:01,1,1,1,DoubleIC,7
19205,388306,BUS_20160411_6209306,83446720,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,20,刘家窑桥西,1.0,2016/4/11 8:03:29,1,1,1,DoubleIC,7
19206,388307,BUS_20160411_6209307,62554755,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,21,方庄桥西,1.0,2016/4/11 8:04:27,1,1,1,DoubleIC,7
19207,388308,BUS_20160411_6209308,1105798,973,530185,2,13,丰台北路,1.0,2016-04-11 07:38:46,1.0,21,方庄桥西,1.0,2016/4/11 8:04:58,1,1,1,DoubleIC,7
19208,388309,BUS_20160411_6209309,18532073,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,21,方庄桥西,1.0,2016/4/11 8:04:59,1,1,1,DoubleIC,7
19209,388310,BUS_20160411_6209310,20190376,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,21,方庄桥西,1.0,2016/4/11 8:05:00,1,1,1,DoubleIC,7
19210,388311,BUS_20160411_6209311,49581318,973,530185,2,8,丰体时代花园,1.0,2016-04-11 07:26:41,1.0,21,方庄桥西,1.0,2016/4/11 8:05:20,1,1,1,DoubleIC,7
19211,388312,BUS_20160411_6209312,7416877,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,21,方庄桥西,1.0,2016/4/11 8:05:34,1,1,1,DoubleIC,7
19212,388313,BUS_20160411_6209313,82085706,973,530185,2,15,玉泉营桥西,1.0,2016-04-11 07:46:07,1.0,21,方庄桥西,1.0,2016/4/11 8:06:22,1,1,1,DoubleIC,7
19213,388314,BUS_20160411_6209314,44314894,973,530185,2,14,夏家胡同,1.0,2016-04-11 07:46:07,0.9,22,方庄桥东,1.0,2016/4/11 8:07:59,1,1,1,DoubleIC,7
19214,388315,BUS_20160411_6209315,13015459,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,22,方庄桥东,1.0,2016/4/11 8:08:06,1,1,1,DoubleIC,7
19215,388316,BUS_20160411_6209316,62139793,973,530185,2,20,刘家窑桥西,1.0,2016-04-11 08:02:06,1.0,22,方庄桥东,1.0,2016/4/11 8:08:07,1,1,1,DoubleIC,8
19216,388317,BUS_20160411_6209317,19146413,973,530185,2,16,草桥,1.0,2016-04-11 07:48:00,1.0,22,方庄桥东,1.0,2016/4/11 8:08:08,1,1,1,DoubleIC,7
19217,388318,BUS_20160411_6209318,39756922,973,530185,2,4,五里店西站,1.0,2016-04-11 07:03:30,0.7,22,方庄桥东,1.0,2016/4/11 8:08:11,1,1,1,DoubleIC,7
19218,388319,BUS_20160411_6209319,51598979,973,530185,2,10,丰台路口,1.0,2016-04-11 07:30:13,1.0,23,十里河桥北,1.0,2016/4/11 8:08:35,1,1,1,DoubleIC,7
19219,388320,BUS_20160411_6209320,83817542,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,23,十里河桥北,1.0,2016/4/11 8:11:11,1,1,1,DoubleIC,7
19220,388321,BUS_20160411_6209321,13479533,973,530185,2,16,草桥,1.0,2016-04-11 07:48:00,1.0,24,松榆里,1.0,2016/4/11 8:11:31,1,1,1,DoubleIC,7
19221,388322,BUS_20160411_6209322,86609226,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,24,松榆里,1.0,2016/4/11 8:11:35,1,1,1,DoubleIC,7
19222,388323,BUS_20160411_6209323,44705693,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,24,松榆里,1.0,2016/4/11 8:12:26,1,1,1,DoubleIC,7
19223,388324,BUS_20160411_6209324,42327858,973,530185,2,18,木樨园桥西,1.0,2016-04-11 07:55:29,1.0,24,松榆里,1.0,2016/4/11 8:12:37,1,1,1,DoubleIC,7
19224,388325,BUS_20160411_6209325,38155307,973,530185,2,18,木樨园桥西,1.0,2016-04-11 07:55:29,1.0,24,松榆里,1.0,2016/4/11 8:12:38,1,1,1,DoubleIC,7
19225,388326,BUS_20160411_6209326,10271504,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,24,松榆里,1.0,2016/4/11 8:12:41,1,1,1,DoubleIC,7
19226,388327,BUS_20160411_6209327,5667579,973,530185,2,22,方庄桥东,1.0,2016-04-11 08:08:05,1.0,25,松榆东里南门,1.0,2016/4/11 8:15:47,1,1,1,DoubleIC,8
19227,388328,BUS_20160411_6209328,12686432,973,530185,2,5,五里店,1.0,2016-04-11 07:03:30,0.8,26,北京工业大学,1.0,2016/4/11 8:16:31,1,1,1,DoubleIC,7
19228,388329,BUS_20160411_6209329,35536109,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,26,北京工业大学,1.0,2016/4/11 8:17:31,1,1,1,DoubleIC,7
19229,388330,BUS_20160411_6209330,63392867,973,530185,2,2,大瓦窑村,1.0,2016-04-11 07:03:30,0.5,26,北京工业大学,1.0,2016/4/11 8:17:39,1,1,1,DoubleIC,7
19230,388331,BUS_20160411_6209331,39756922,973,530185,2,22,方庄桥东,1.0,2016-04-11 08:08:05,1.0,26,北京工业大学,1.0,2016/4/11 8:18:04,1,1,1,DoubleIC,8
19231,388332,BUS_20160411_6209332,42705548,973,530185,2,21,方庄桥西,1.0,2016-04-11 08:05:24,1.0,26,北京工业大学,1.0,2016/4/11 8:18:07,1,1,1,DoubleIC,8
19232,388333,BUS_20160411_6209333,40038483,973,530185,2,22,方庄桥东,1.0,2016-04-11 08:08:05,1.0,26,北京工业大学,1.0,2016/4/11 8:18:35,1,1,1,DoubleIC,8
19233,388334,BUS_20160411_6209334,75803546,973,530185,2,20,刘家窑桥西,1.0,2016-04-11 08:02:06,1.0,27,平乐园北,1.0,2016/4/11 8:20:50,1,1,1,DoubleIC,8
19234,388335,BUS_20160411_6209335,21652722,973,530185,2,20,刘家窑桥西,1.0,2016-04-11 08:02:06,1.0,27,平乐园北,1.0,2016/4/11 8:20:51,1,1,1,DoubleIC,8
19235,388336,BUS_20160411_6209336,75399812,973,530185,2,25,松榆东里南门,1.0,2016-04-11 08:15:47,1.0,27,平乐园北,1.0,2016/4/11 8:21:08,1,1,1,DoubleIC,8
19236,388337,BUS_20160411_6209337,86428765,973,530185,2,25,松榆东里南门,1.0,2016-04-11 08:15:47,1.0,27,平乐园北,1.0,2016/4/11 8:21:11,1,1,1,DoubleIC,8
19237,388338,BUS_20160411_6209338,7508997,973,530185,2,25,松榆东里南门,1.0,2016-04-11 08:15:47,1.0,28,珠江帝景,1.0,2016/4/11 8:21:29,1,1,1,DoubleIC,8
19238,388339,BUS_20160411_6209339,44132157,973,530185,2,23,十里河桥北,1.0,2016-04-11 08:09:53,1.0,28,珠江帝景,1.0,2016/4/11 8:22:47,1,1,1,DoubleIC,8
19239,388340,BUS_20160411_6209340,51356903,973,530185,2,22,方庄桥东,1.0,2016-04-11 08:08:05,1.0,28,珠江帝景,1.0,2016/4/11 8:27:40,1,1,1,DoubleIC,8
19240,388341,BUS_20160411_6209341,915348,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,28,珠江帝景,1.0,2016/4/11 8:27:56,1,1,1,DoubleIC,7
19241,388342,BUS_20160411_6209342,16427374,973,530185,2,18,木樨园桥西,1.0,2016-04-11 07:55:29,1.0,28,珠江帝景,1.0,2016/4/11 8:28:24,1,1,1,DoubleIC,7
19242,388343,BUS_20160411_6209343,45332129,973,530185,2,25,松榆东里南门,1.0,2016-04-11 08:15:47,1.0,28,珠江帝景,1.0,2016/4/11 8:28:25,1,1,1,DoubleIC,8
19243,388344,BUS_20160411_6209344,69964236,973,530185,2,17,洋桥西,1.0,2016-04-11 07:52:07,1.0,28,珠江帝景,1.0,2016/4/11 8:28:28,1,1,1,DoubleIC,7
19244,388345,BUS_20160411_6209345,16105482,973,530185,2,27,平乐园北,1.0,2016-04-11 08:21:00,1.0,28,珠江帝景,1.0,2016/4/11 8:28:46,1,1,1,DoubleIC,8
19245,388346,BUS_20160411_6209346,16913741,973,530185,2,12,七里庄,1.0,2016-04-11 07:37:08,1.0,28,珠江帝景,1.0,2016/4/11 8:30:58,1,1,1,DoubleIC,7
19246,388347,BUS_20160411_6209347,43731114,973,530185,2,25,松榆东里南门,1.0,2016-04-11 08:15:47,1.0,28,珠江帝景,1.0,2016/4/11 8:32:43,1,1,1,DoubleIC,8
19247,388348,BUS_20160411_6209348,14100660,973,530185,2,24,松榆里,1.0,2016-04-11 08:12:06,1.0,28,珠江帝景,1.0,2016/4/11 8:32:47,1,1,1,DoubleIC,8
19248,388349,BUS_20160411_6209349,81805306,973,530185,2,20,刘家窑桥西,1.0,2016-04-11 08:02:06,1.0,28,珠江帝景,1.0,2016/4/11 8:33:26,1,1,1,DoubleIC,8
19249,388350,BUS_20160411_6209350,69926971,973,530185,2,26,北京工业大学,1.0,2016-04-11 08:17:33,1.0,28,珠江帝景,1.0,2016/4/11 8:33:28,1,1,1,DoubleIC,8
19250,388351,BUS_20160411_6209351,14305065,973,530185,2,18,木樨园桥西,1.0,2016-04-11 07:55:29,1.0,28,珠江帝景,1.0,2016/4/11 8:33:30,1,1,1,DoubleIC,7
